age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country
3,Federal-gov,117847,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States
4,Private,115772,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,Scotland
4,Private,290661,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States
2,Private,303051,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,2,United-States
2,Local-gov,261899,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States
1,Private,134737,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,2,United-States
0,Private,157332,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States
4,Local-gov,217775,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,2,United-States
2,Private,498785,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States
4,Private,142851,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States
1,Private,109117,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States
3,Private,176124,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States
1,Private,258849,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States
1,Private,130057,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States
4,Private,333270,Masters,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,0,0,1,Philippines
1,Private,171889,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,4,United-States
1,State-gov,90872,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States
0,Private,202344,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States
0,,28311,11th,7,Never-married,,Own-child,White,Female,0,0,1,United-States
3,Private,199307,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,3,United-States
2,Self-emp-inc,144236,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States
2,Private,212888,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States
1,Local-gov,84119,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States
2,State-gov,345969,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States
3,Local-gov,110490,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,3,United-States
2,State-gov,25806,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,China
3,Private,193746,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States
1,Private,29312,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States
1,Private,200802,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,2,United-States
0,,193889,Some-college,10,Never-married,,Own-child,White,Female,0,0,0,
1,Federal-gov,47907,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States
1,Self-emp-not-inc,159623,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States
1,Private,66473,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,2,United-States
2,Private,262278,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,4,0,2,United-States
3,Self-emp-not-inc,129311,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States
1,Private,341672,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,3,India
0,Private,397962,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,2,United-States
4,Private,398067,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States
3,Private,170050,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States
0,Private,260617,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States
2,Self-emp-not-inc,343721,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,
1,Private,205528,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States
2,Private,389279,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States
3,Self-emp-not-inc,185407,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States
3,Private,387468,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,Scotland
1,Private,158333,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,2,Columbia
1,Private,367904,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,Mexico
1,Private,262092,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States
2,Private,64980,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,3,United-States
3,Private,165229,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States
1,Private,143540,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States
4,Private,143175,Some-college,10,Widowed,Sales,Other-relative,White,Female,0,0,2,United-States
0,Private,198050,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States
0,,67793,HS-grad,9,Never-married,,Own-child,White,Female,0,0,3,United-States
0,Private,181557,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,2,United-States
1,,224421,Some-college,10,Divorced,,Own-child,White,Male,0,0,2,United-States
0,Self-emp-not-inc,157145,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,4,0,United-States
2,Private,108502,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States
2,Private,40955,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States
4,,78786,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0,3,1,United-States
3,Private,326005,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,England
1,Private,37546,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States
3,Private,140359,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,4,2,United-States
0,,129980,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,1,United-States
3,Private,449376,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,2,United-States
3,Private,164113,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,3,0,2,United-States
1,Private,30226,11th,7,Divorced,Sales,Own-child,White,Male,0,0,2,United-States
4,Private,119386,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States
0,Private,147655,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States
1,Private,89813,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,Scotland
3,Private,104521,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States
3,Private,229983,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States
0,Private,297380,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,2,United-States
1,Private,108946,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,2,United-States
2,Self-emp-not-inc,34180,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,4,United-States
0,Private,148392,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,1,United-States
1,State-gov,382272,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States
4,Private,233382,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,Cuba
0,Private,211585,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,2,United-States
2,Self-emp-not-inc,102178,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States
4,,197286,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States
3,Self-emp-not-inc,168723,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States
4,Private,95967,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,2,
3,Private,49298,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,3,United-States
1,Private,327766,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,3,United-States
0,Private,176321,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,Mexico
0,Private,200997,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States
4,Private,260082,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,Cuba
3,Private,341439,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States
2,Private,269455,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States
3,Private,121424,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States
3,State-gov,198103,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States
2,Private,228456,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,2,United-States
1,Self-emp-not-inc,399088,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1,2,United-States
1,Private,53206,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States
1,Private,353994,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,2,China
4,Private,214521,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Female,0,0,0,United-States
1,Private,186346,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,2,United-States
1,Local-gov,42596,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States
2,Private,65866,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,1,2,United-States
1,Local-gov,287229,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,1,Japan
1,Self-emp-inc,204742,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States
1,Private,183151,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States
4,Private,82906,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,1,England
2,Private,118001,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States
3,Private,120839,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States
1,Private,107435,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States
0,Self-emp-inc,183784,10th,6,Never-married,Sales,Own-child,White,Male,0,0,0,United-States
3,Private,106544,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States
0,Private,63210,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States
1,Private,34452,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States
1,Private,340408,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States
2,Private,204410,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States
2,Private,77953,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States
1,Self-emp-not-inc,247540,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,3,1,United-States
2,Local-gov,213019,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States
4,Private,192806,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,1,United-States
1,Private,281384,HS-grad,9,Married-AF-spouse,Other-service,Other-relative,White,Female,0,0,0,United-States
1,Self-emp-not-inc,188540,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States
2,Private,405284,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States
4,Self-emp-not-inc,473748,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States
3,Private,148590,10th,6,Widowed,Craft-repair,Unmarried,Black,Female,0,0,2,United-States
3,State-gov,78923,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States
2,Self-emp-not-inc,188571,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States
1,Private,79190,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States
0,Private,172232,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,3,United-States
1,Private,338409,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,2,Cuba
4,Self-emp-inc,122390,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,3,United-States
1,Private,193898,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States
0,Private,236564,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States
0,Private,381741,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States
2,Private,180599,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Male,3,0,2,United-States
3,Local-gov,37353,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States
1,Private,115971,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States
2,Local-gov,344855,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,3,0,United-States
2,Private,103474,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,2,United-States
3,Local-gov,101016,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,0,2,United-States
3,Private,70668,10th,6,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,2,United-States
2,Private,241928,HS-grad,9,Separated,Adm-clerical,Not-in-family,Black,Female,0,0,1,United-States
4,,194590,Assoc-voc,11,Widowed,,Not-in-family,White,Female,0,0,0,United-States
4,Self-emp-not-inc,98466,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States
4,Local-gov,176839,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States
2,Federal-gov,125933,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,4,2,United-States
2,Self-emp-not-inc,172822,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1,0,2,United-States
0,Local-gov,38771,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States
4,Private,179001,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States
3,Local-gov,135102,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,3,2,United-States
3,Self-emp-not-inc,96459,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2,4,United-States
2,,387839,HS-grad,9,Never-married,,Other-relative,White,Female,0,0,2,United-States
0,Local-gov,185279,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States
2,Private,328239,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States
4,,29441,7th-8th,4,Widowed,,Not-in-family,White,Male,0,0,0,United-States
3,Private,158948,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States
2,Private,178417,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States
0,,220115,Some-college,10,Never-married,,Own-child,White,Male,0,0,0,United-States
1,Self-emp-not-inc,454915,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States
1,Private,373185,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,2,Mexico
4,Private,56009,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States
3,Federal-gov,307555,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States
2,Private,108103,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,United-States
2,Private,195258,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States
0,State-gov,159269,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States
1,Private,154227,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States
4,Self-emp-not-inc,376973,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States
3,Federal-gov,107079,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States
2,Private,320451,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,3,2,Hong
4,Private,236338,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States
3,Private,52953,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States
2,Private,90897,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,2,United-States
